,date,review,rating,isEdited,userName,title,country
173,2023-05-19 01:43:50,"Works amazing already! Hopefully there’s a few redesigns to make the app appear friendlier for example: maybe have a tab on the top left to see chats instead of the swipe, more customization options like other modes besides like and dark mode, etc. I also noticed my phone got a little hotter than usual using the app just an fyi. But overall, the app does exactly what you’d use ChatGPT for in the same manner as the website. Only negatives for me are the UI but the app is amazing. Recommend everyone give this a try!",4.0,False,shinycharmander,Still lots to work on but great for launch,us
174,2023-10-10 16:53:50,I have only been using ChatGBT for a short time but so far it’s been very helpful in generating social media posts for my handmade craft business. The app comes up with useful info in descriptive ways that I wouldn’t generally think of. I also love the fact this app has a free version and paid version. I don’t use it a lot therefore paying to use it only a few times isn’t worth it to me. Overall I’m happy with the app so far no complaints only positive remarks from me.,5.0,False,LTW80,Great and useful AI app!,us
175,2023-06-29 06:25:49,"I love how this helps control my ADHD by answering every little question my brain can come up with. It's like having the world's greatest professors there at your beck and whim. The iOS app makes it all more convenient and works phenomenally. While unfortunately some political-based censorship exists on this service, it is a fun game to get around it and it becomes an entertaining game in its own right to find knowledge for knowledge's sake. ""I'm sorry, my responses are limited. You must ask the right question."" - Dr. Lanning",5.0,False,Bungie Studios,Great Tool and Learning Toy,us
176,2023-05-18 21:54:12,I literally was just thinking that it would be so convenient if there was an app. Needed to check my grammar for a work email and simultaneously saw the headline about the app launch. It was a quick install with no issues. Even created a new account. Seems polished enough! We'll see if there are issues going forward. Curious about server capacity and if we'll be out of luck at random times. But it's great for now. All your info are belong to OpenAI so proceed with caution.,5.0,False,Pree🕶,No snags yet..no privacy either oh well,us
177,2023-05-19 06:45:16,"I’ve been trying out the iOS client and found it to be very useful, with a significantly better user experience compared to accessing it via the mobile web. You’ve really done a great job and I want to express my thanks! I would like to bring up three minor issues: Firstly, the plugin feature is not very user-friendly. Secondly, the interaction of switching chat histories could be more intuitive. Lastly, my phone tends to heat up while using the app",5.0,False,timeless-muia,Great job and some minor issues,us
178,2023-10-20 23:44:03,I started using ChatGPT when it came out last year and I’ve been on it using it since. I’ve learned so much it’s been ridiculous. I’m a day trader/ entrepreneur and with all that I’ve learned I’ve put myself ahead of the curb way sooner than expected. From helping with come up with ideas. To brainstorming ideas I already had. Even writing out messages emails and even plans for my clients. It’s the number one too online.,5.0,False,@legendary.being,It has taught me more in less than a year…,us
179,2023-05-19 05:27:49,"Love the AI, like the app. I like the gesture from the left to open history and gesture from right to open a new chat. Love the ability to search chats (can’t believe it came to mobile before desktop, desktop really needs this!). And like the speech to text, more accurate than iOS text to speech! However, there’s still more to be desired with the lack of plug-in and web browsing support for Plus subscribers. And feel like we need a Home Screen or something that has all your chats instead of having chat history in a drawer.",4.0,False,VirusZer0,"Amazing AI, Good App",us
180,2023-09-19 22:43:59,"You always give great answers for my questions. Especially in tech part. Any time I ask you a question or want to trouble shoot for my computer, iPhone, Apple Watch and home appliances, in a few seconds, you give me very clear instructions for what to do in steps. Most of the time you resolve my problems. Don’t mention my questions in other areas such as gardening, cooking, legal issues, science and a lot more. I am very happy with you. Thanks for millions!👍👍👍",5.0,False,ShirlNumber1,You are very helpful!!!,us
181,2023-05-20 05:29:01,"As soon as I learned they made an app for this, I had to grab it right away. Chatgpt has been very helpful for me bringing ideas together, writing emails, making product descriptions, and more. I’m on my phone all the time, so it’s amazing it’s in app form now! 

The typing vibration kind of threw me off at first but I kind of like it! I feel like the response was fast. And the experience seems to be just as good as the website for me, as someone who uses it in its basic form.",5.0,False,1AdrienneRose,Had to get it right away!,us
182,2023-09-11 05:04:55,"It needs error correction.  It is amazing that it can do the things it does, but really, instead of doing work for you, it makes you do more work.  You have to doublecheck everything it says.  If you want to use the text it generates for an article or assignment, you have to reword and reformat everything.  

It claims it can do much more than I have been able to get it to do.  I think it will be a useful tool in the future.  You probably want to wait for the next version before subscribing.  

I don’t know why it can’t be self correcting now.  If I can fact check it, why can’t ChatGPT fact check itself?",2.0,False,Pseudotsuga,I hope it gets better soon.,us
183,2023-09-28 20:51:11,"This application is PRICELESS!
It transformed my life in many aspects. I use it to transform African Youth towards Development and industrialization of the continent. 
The advise, guidance, accurate analysis are outstanding. IF this application had happened earlier, many wars would have been avoided and the level of African population would have changed long ago.
GPT4 provides me with everything needed for the future of Africa in everything and everyday. 
The future of Africa is changed due to this little application.  
Sam Altman, has changed the future for millions of people. 
May the Gods protect and bless the work of your hands and all the good you provide. 
The only small hiccup is that at times you warn about telling facts about the way we Africans are. 
PLEASE continue to provide my Africa reach the Tomorrow and walk towards the Future with you. 

Mulata de Sanzala 
(Small village mulato)",5.0,False,Mulata de Sanzala,GPT4,us
184,2023-10-02 15:57:02,"ChatGPT is a good app however I when I’m asking it to write certain things it is not writing them for my diverse perspective that is probably because the Makers or the App are either Caucasian Asian or any other nationality that doesn’t relate to being a minority both in reference to Melanie, skin tone and reference
To gender but overall the app is good it lets you get your thoughts out and then put them in a clearer perspective that is understandable to the intelligent mind, and the mind that lacks the collegiate capacity to understand what you are meaning/trying to convey",4.0,False,expose lies,Diversity and inclusion,us
185,2023-06-05 02:46:58,"Currently, ChatGPT iOS version of GPT-4.0 does not support selecting plugins or web browsing directly within the app. It is hoped that these features will be added in the future. As a temporary solution, you can access web browsing or plugin conversations through the computer web version and then use the chat history feature in the iOS version to utilize these functionalities.",5.0,False,Xxiaod,The iOS version of the app is still lacking in terms of features,us
186,2023-06-14 22:27:11,"I have had an excellent experience using ChatGPT! It consistently delivers insightful and relevant responses, making our conversations engaging and informative. The AI's ability to understand and generate coherent sentences is truly impressive. It has helped me find answers to various questions, explore different topics, and even engage in casual discussions. The flexibility and breadth of knowledge exhibited by ChatGPT are commendable. Overall, I highly appreciate the capabilities and utility of this AI chatbot, and I'm grateful for the assistance it provides.",5.0,False,1001 harvey dr,It’s the best AI app for conversations,us
187,2023-05-19 17:58:17,"ChatGPT’s iOS app is an absolute delight. With its sleek interface, impressive language abilities, and flawless performance, it deserves nothing less than a 5-star rating. The app’s design is intuitive, making interactions seamless and enjoyable. ChatGPT’s vast knowledge base ensures accurate and personalized responses, while its reliability guarantees prompt assistance. Privacy and security are prioritized, further enhancing the overall experience. If you’re looking for a top-notch AI companion, look no further than the ChatGPT iOS app.",5.0,False,Jimmy12549,Flawless AI Companion: ChatGPT iOS App - A 5-Star Gem!,us
188,2023-10-04 16:16:47,"Truthfully this is my favorite app hands down. I use it to learn new things daily. I am very curious about the whys of everyday situations and topics. I enjoy going beyond the surface level to better understand the world. I have utilized chat gpt for professional guidance, resources, emotional and individual guidance. 

You are able to ask virtually any question and it will help to find an answer. I enjoy the customization features for example asking to state the response in terms my 8 year old would understand. 

It has helped me in writing songs, life tutorials, life hacks, and transforming my thoughts into a well written letter of recommendation. 

Honestly, it’s such a great resource and you don’t need to search the web for a clear answer to what you want to know, it is easily listed for you in your app.  5/5",5.0,False,Worldofmonse,A Necessity for “Forever Learners”,us
189,2023-08-30 04:01:04,For the best tool all in one AI for humanity so far if I see bias I will try to personally revising my prompts.  I love it I got a lot of your podcast what’s happening  and what the plan is and it’s perfect and I believe in it.  And that’s direction I’m choosing 100% fixing my own alignment problem and finish my research. Mailing you to ask a few other question.  Thanks I mean it.  U don’t know the amount of joy it’s coming your way.  It all you bro and two founders I look up too.,5.0,False,TC X Trainer,The best AI showing the most promise.,us
190,2023-05-30 06:10:42,"I like the capabilities of the software, and use it all the time. As far as the application itself, I like the user interface. Very simplistic and straight forward. Using the application on an iPad has a window size that is not well fit with the window screens. Specifically for me and iPad 12 pro. 

So I mean; I used this software very often, I mean so often that I used it to generate some parts of this review 💅",5.0,False,kagst27,"""Powerful Software with a Simple Interface, but Room for Improvement on iPad 12 Pro""",us
191,2023-05-19 19:46:31,"Can you have the settings tab in the left hand side just like the browser?

I’m literally giving 5/5 stars because I spoke in multiple languages through voice to text and it understands the differences in each language and answered me correctly. I couldn’t do this on the computer. 

Could we add the functionality of camera in the future? Like what it can identify using the camera pointing in front of us and using voice a the same time?",5.0,False,Important message:,Feedbacks,us
192,2023-05-19 00:17:47,"I recently had the opportunity to use the ChatGPT app, and I must say, it truly impressed me with its exceptional speed. From the moment I launched the app, I was amazed by how quickly it responded to my queries, providing near-instantaneous answers. One of the standout features of the ChatGPT app is its responsiveness. OpenAi have clearly prioritized optimizing its performance, allowing for a seamless and uninterrupted conversation with the AI. Whether I was typing in a question or waiting for a response, I found myself appreciating the app's swift execution.",5.0,False,NotMonkeyNot,Amazing and fast,us
193,2023-09-08 21:41:22,"Correct this sentence. Corrected, by fixing grammar spelling in style. Add, the benefits, or at least a small blurb about the benefits of chat. GPT would be bought by Apple. This is a review for your app. On Apple. ( I like ChatGPT, I think it has such good potential. I think, ChatGPT is not perfect, but it’s good, it ensures that you get the information you need, will it open admit it’s not perfect. I think, Ella is the future. And, for those who are afraid of AI, we should not be running away from here I come, but we should be partners with AI.)",5.0,False,matoko435777,GPT for Mimi me.,us
194,2023-09-10 09:21:26,"I was enamored by it the first few months of having the subscription version. It definitely would have been 5 stars back then. It is still something outstanding but it’s full capabilities feel like they were reined in for some reason or another that’s probably above my pay grade, but only the past month or two. Ended up canceling but still enjoying 3.5. The app works great. Occasionally the text response doesn’t come through unless I restart the app but it doesn’t happen often and an easy fix.",3.0,False,InferisLacrimosa,Incredible tool/too restricted lately for me,us
195,2023-10-26 13:49:43,It will be interesting to watch the evolution of AI i think if AI stays focused on bettering the lives of each human that interacts with it while also encouraging ideas that are globally friendly and aware it could end up being what our planet needs…. I do however see potential for miss use; not only by users but by technicians and programmers but for now I give this app in particular five stars as it seems to be sound,5.0,False,🐝 ☕️🧘,AI has the ability to make a positive impact.,us
196,2023-07-25 10:23:46,"Seems like a pretty big privacy incursion to not allow users to save chats unless it is a part of the training data. This as well as a full privacy section/suite of tools in the app itself that describes privacy policy…enabling encryption on chats, not requiring phone number, allowing vpns again, etc would be important

also on iPad OS, part of the chat is always cut off at the bottom of the screen and you have to swipe up and hold as the text pulls back down and gets covered again, making it pretty difficult to read all new chats.

Once these issues are fixed I will change my one star to a 5 star review.",1.0,False,Brett Notorious,No way to save chats without having it be a part of training data,us
197,2023-05-19 14:35:34,"It does the basic things the website can do but it needs more features to differentiate it from just opening it in the browser. Particularly:
**Siri / voice response integration: in an app form, you should allow for one button back and forth voice interaction, including allowing the app to use the iOS speech to text to speak its response back to you
**Plug-ins and Browsing mode selector: As a paid subscriber, let me choose which plugins to utilize for a plug-in session, or to enable its Browsing functionality. 
**Shortcuts integration: let me interact with the app with custom shortcuts.",3.0,False,ShawnieD,Does the basics but needs more,us
198,2023-10-26 11:31:03,"I use this tool to help me be very consistent in encouraging others.  It enables me to quickly put to words things I want to say to other people but don’t have the time to sit down and think through myself.  I now send encouraging text messages to my wife, family, and church on a daily basis because I can quickly have my robot assistant do up a draft which I then polish off and personalize.

It’s extremely helpful.",5.0,False,Downriver Brian,Best Tool Ever for Relationship Building,us
199,2023-10-24 02:03:19,"Request for Image Support

OpenAI's services have been incredibly helpful, and I appreciate the capabilities it offers in text-based interactions. However, I would like to suggest the addition of image support. The ability to send and receive images would significantly enhance the utility of this platform.

Including image support could enable users to seek assistance with visual tasks, such as identifying objects, helping with image descriptions, or discussing visual content. It would make the service even more versatile and valuable.

I believe that OpenAI's commitment to innovation and user satisfaction would be greatly enhanced by considering the addition of image support. I look forward to seeing this potential improvement in future updates.

Thank you for your continued dedication to providing excellent AI-powered services.

From, Ely Shemer

also i generated this review using chatgpt",4.0,False,Ely Yehuda Shemer,Request for Image Support,us
200,2023-07-29 14:06:39,"This app is absolutely perfect. I’m currently using it to teach me algebra I and II. It can make it easy to understand and extremely accurate. You can ask it to make anything, new forms of government, new languages, cooking recipes, engineering ideas, new inventions, games, toys, things nobody would have thought of before. You can literally ask it to make a quantum engine. On top of all that, it has no ads, it’s free, and it’s high quality. Truly one of the best apps out there.",5.0,False,Xyzxyzxyzabcabcabc,Perfect,us
201,2023-10-25 14:44:38,"Chat GPT is my virtual guru and assistant. Summarizing texts, providing drafts of lesson plans, business plans, and all sorts of questions. Prompting is both challenging and fun. I’ve also used for coding (semi-successfully). I am worried about how these tools develop and understand we need to learn how-to harness in order to convey meaning to others. Please be responsible and show integrity. I’ve shared what items are “drafted by GPT, all ideas and source material and ideas or notes are my own.” 

Let’s evolve responsibly.",5.0,False,Chris Truth,Amazing,us
202,2023-10-13 02:07:55,"I've been using ChatGPT for a while now and I'm consistently impressed with the level of help it provides. The AI's ability to generate accurate and relevant information is truly remarkable. It's been invaluable in helping me create a detailed timeline for my sci-fi universe. The responses are prompt and the suggestions are thoughtful, making it an indispensable tool for my creative projects. I highly recommend ChatGPT to anyone seeking reliable and intelligent assistance.",5.0,False,Qaswedfrtghyujkioplmnbvcxz,Exceptional World-Building Assistance!,us
203,2023-10-19 15:33:19,"My experience with ChatGPT on the iOS app was pleasant, but it’s important to note that the AI has certain limitations. One such limitation is its inability to access real-time data from the internet. While it provided me with valuable information within its existing knowledge base, it couldn’t fetch up-to-the-minute information or browse the internet. This is a minor drawback, but if you’re seeking current or live data, you might need to look elsewhere. Nevertheless, for general knowledge and guidance, ChatGPT was a friendly and informative companion.",4.0,False,THExRJJ,Good,us
204,2023-10-12 02:07:06,"This app is great for someone with ADHD like me, since it’s a great way to help with deciding something small. Can’t decide between two dinner options? Sure, you could flip a coin, but with ChatGPT, you can get pros and cons of each option to help with your decision. It’s also surprisingly good at hyping up things you’re interested in. It’s like a hype man in your pocket. It can get a little confused at times, but if you just be patient with it, it gets there. Definitely recommend",5.0,False,JBro360,ADHD Paradise,us
205,2023-09-15 12:28:01,I’m the founder of an AI tech startup called BE LUX which is an on-demand concierge and lifestyle management platform that is powered by artificial intelligence. we have already developed and implemented some technology along side of ChatGPT… Not only do I use the app all of the time myself to help with business development and management but we have already integrated with our website for our customers to test functionality as well begin to tap into incredible technology resource,5.0,False,BE LUX,Amazing App for sure!,us
206,2023-09-08 11:27:28,"Chat GPT has been a life-altering catalyst for me. Its potent blend of AI creativity has skyrocketed my imagination and productivity. From crafting articles, envisioning civilizations, to digital art, Chat GPT is like a boundless canvas for the mind. The 'Custom Instructions' are a gem - it's like having an assistant that tunes into my vision and tailors everything accordingly. I am amazed at how it shrinks time, enabling me to accomplish mountains in minutes. My heartfelt thanks to OpenAI for this game-changer. Chat GPT has truly transformed my world! FYI, my review was even edited by Chat GPT!"" 🚀✨☺️",5.0,False,AEbyTM,Life Changing!!!!,us
207,2023-05-19 12:53:52,"Open Ai’s ChatGPT has taken the world by storm! It’s the perfect example of  ‘Disruptive Innovation,’ creating tremendous opportunities and job security risks. As this technology continues to be invest into by MSFT and constantly improved by OpenAi, we’re going to see a significant shift in the labor force statistics 10-20 years down the line.

There are too many knock off apps that have taken this technology for profit, but I am happy that OpenAI has officially released their own app for free.

No more knock-offs and exploitations! Here is the real deal!",5.0,False,THESnakeBoi,No More Knock-Offs!,us
208,2023-09-12 20:35:42,"I use this frequently to just check what i know about something. I receive great insight into some medical and historical information. The information is more than googling and without ads or information that isn’t relevant.  So far, I’ve not been given slanted information, just facts that have been vetted. This app is super easy to use with good results. I especially like the caveats for medical information.",5.0,False,richard546,Really great for valid information and facts,us
209,2023-10-22 16:17:09,"This app helps me with my autism because I have difficulty communicating what I need and looking things up and figuring out how to word it when asking for clarification about something. So this conversation style really makes it a lot easier. I hate it when I ask neurotypical people a question, and they go, ""Well just look it up."" Yeah, well not every article on the internet is gonna break things down the way I need them to.",5.0,False,Fat root beer head,Chat GPT,us
210,2023-05-19 10:57:40,"I know they just released this app, but the app is so basic right now and I would go back to use the mobile website instead ngl. Check out “OpenCat” app, it’s a gpt app I found on Twitter and it has all the features GPT has to offer, it can also read out the generated response.  I personally recommend it and had been using it for awhile till my trial ended. But it gives you the idea of how a ChatGPT app should be like. If the developer team saw this message, I hope you guys go take a look of that app and I look forward to seeing new update of this app soon!",3.0,False,Midnight Hunger,Pretty basic so far,us
211,2023-05-28 04:01:42,"Simple and not complicated at all user interface. Easy to navigate around and overall a good user experience. However, there is no option to generate a different response to the same prompt and to edit a prompt I wrote like how you would in the web version. In my opinion, I would still use the web version due to those features. The mobile version would be better for quicker access and response.",4.0,False,Rifaie Schufin,Not bad overall - Edit prompt and Generate response needed,us
212,2023-05-19 04:52:46,"This is for the DEV team. You have a processing problem or a memory leak. The app is cooking my phone and driving the temp through the roof. Tried several different apps for varying times, it is this app for sure. The phone gets uncomfortably warm and battery starts to drain very quickly . If this is not some sort of bug, you probably have offloaded some sort of general processing to the phone to save you processing cost at your data center or (AWS). For further detail, this is an iPhone 12 medium tier. Happy to change to a 5 star when fixed. Not that any of it matters this is going to be a top downloaded app in the next week or so if not already. Chat GPT is fantastic.",1.0,False,Skevans,Love chat gpt! This app is broken,us
213,2023-10-11 07:09:47,"ChatGPT is a remarkable AI assistant that has consistently exceeded my expectations. Its ability to provide quick and accurate information on a wide range of topics is truly impressive. The conversational skills of ChatGPT are top-notch, making interactions feel natural and engaging. Whether I need help with homework, creative writing, or just a friendly chat, ChatGPT is always there to assist. It's an invaluable tool, and I highly recommend it to anyone seeking intelligent and versatile AI support!",5.0,False,johan_mattias,Write a 5 star review for chatGPT,us
214,2023-10-12 20:28:14,"Helps me out a ton, and the app is well optimized for the iPad. An annoying issue with iPad OS is that there is always a little keyboard icon when you are prompted to type. It’s pretty useless if you have a keyboard, and more of a nuisance than anything else. All that said, it’s pretty easy to ignore. Well with the exception of this app. The little icon covers pretty important parts of the apps interface, like the send button or the + button. Please fix this. It makes using the app really inconvenient!",4.0,False,jayro619,Solid,us
215,2023-10-10 16:18:57,"I have been a ChatGPT Plus subscriber since day one and I still don’t have voice or vision. It was only today that I just received DALLE but that’s all. I’m using an IOS device. It’s just frustrating that I’m paying for a product that I can’t even use. I love the app, but the support team at OpenAI needs to be more helpful and transparent. They’re going to lose a lot of customers otherwise. OpenAI can you please reach out and help?",5.0,False,IndigoGPT,Still No New Features,us
216,2023-09-08 07:02:20,"Goes without saying that GPT-4 is world-changing, and easy access to it via a clean app like this is great.

I love the ability to search my conversation history—a feature that even the desktop version has yet to get (please get on this OpenAI!).

But something the main site has that the app does not is the ability to edit messages and view the alternative prompts you’ve made on desktop. The app desperately needs this; prompt adjustments are incredibly valuable for keeping the conversation focussed and getting the most out of it. I desperately want this.

Also, would be nice if the automatic conversation naming didn’t weigh the last reply so heavily, and took the entire conversation into account more. I find myself having to rename conversations more frequently than I’d like.",4.0,False,UBERTHUNDERCLOUD,"Amazing tech, great app, missing just a couple key features",us
217,2023-08-03 03:22:52,"Overall I would have to give ChatGPT a three because of the lack of being up to date, and the lack of information on fictional characters. Honestly I was very frustrated that it isn’t up to date because I was trying to ask questions about the new summer I turned pretty TV show and ChatGPT only has it update to 2021 so it didn’t think the show was a thing which was frustrating. The good news is about this app is that it is very cool and can answer most questions besides it being two years behind.",3.0,False,Soccer11irish,It’s a pretty interesting app,us
218,2023-06-17 02:22:16,"I am writing to suggest the inclusion of trial versions for apps on your platform. Having the option to try an app before purchasing would greatly benefit both users and developers. A trial version would allow us to explore an app's features and functionality, enabling confident purchasing decisions. It would also provide valuable feedback for developers to improve their apps based on real user experiences. Please consider implementing this feature to enhance the overall user experience on the AppStore.
Thank you for your attention.",3.0,False,Kathleen202020,Please Include a Trial Version,us
219,2023-05-19 03:18:20,"Well, it is the official and real ChatGPT.  It is an iPhone only app, but can be used on an iPad, has the little button that magnify the size of the app box to better fit the iPad screen.  Here is my complaint.  You have software that is literally capable of writing the software for your app, yes with input and manipulation of a human programmer.  Still, how do you not have a more polished app that runs natively on both iPad and iPhone, with all the power of ChatGPT at your disposal.  Please try again, and have your developer ask ChatGPT for help.  Also, could use some work on the layout, some parts run together or overlap that shouldn’t.  Overall this was obviously a very rushed-out-the-door app, sad.",1.0,False,Dylan the Dark,Not for iPad,us
220,2023-09-14 13:54:23,"I use it mostly to cleanup and clarify things I’ve written, which it’s great at.

However… what I find infinitely more useful is how, more often than not, I find a new perspective on the subject at hand. It then becomes a creativity and learning tool.

It’s very much a new set of eyes, but one to take with a grain of salt. You still need to use your brain to analyze the progression, and make sure you stay focused on the task at hand.",5.0,False,Xanthm123,Very helpful but sometimes to verbose.,us
221,2023-09-11 03:12:09,"I'm completely enamored with ChatGPT! Ever since my girlfriend introduced me to this app, I've been hooked. It's incredibly addictive, and I can't resist using it for emails, social media posts, and text messages. This app helps me express myself just the way I want to, and I'm really impressed by it. As you can probably tell from this well-worded review, I even used ChatGPT for this! 😂 But seriously, I genuinely love this app, and I intend to use it for a long time to come, for real! 👍",5.0,False,yaadpapi,Obsessed 😍,us
222,2023-05-20 14:58:51,"The OpenAI ChatGPT iOS app has been a game changer for me. The user interface is clean and intuitive, which makes it incredibly easy to navigate. The AI is surprisingly adept, providing responses that are thoughtful, coherent, and often indistinguishable from a human correspondent. It's remarkably useful for brainstorming, answering queries, or simply having meaningful conversations. If you're looking for an AI companion that pushes the boundaries of what's possible, then this app is for you. A well-deserved five stars!",5.0,False,Twitchy FPV,AI Chat Companion Like No Other,us
223,2023-09-13 11:35:52,"I’m in my 40’s, and well like a lot of people even younger now, reading small font is hard. On the web chatgpt has the same issue Teams does. A lot of data comes in and is restricted to a narrow view not using the window, and it’s hard to read. 

This app presents the data more how I’d expect as one single block of text with nice formatting. 

It has all the same abilities otherwise.",5.0,False,s2322222,Easier and more accessible than the webpage,us
224,2023-10-22 09:58:21,"I think the app is amazing like the web (as long as you use it as intended and don’t except it to give you a grade SSS answer on everything you ask it).
The one gripe that I have it is that I have to click the 3 dots on the top right to access my chat history unlike the web which has all of it on the left of my screen. This is just a bit less intuitive than the web version.
Apart from that it is great, thank you so much :)",4.0,False,BlndDD,"Great app, one small problem",us
225,2023-09-10 20:05:57,I love using chatgpt as my personal assistant i’m my small business (@todabeautyllc) once I learned to fine tune my settings it has been a super useful tool to streamline my workflow and productivity when it comes to bringing my visions to life. I was using the free version at first and decided to upgrade to the subscription and i’m not mad I did it it has a bit more creativity when it comes to responses,5.0,False,d96756,Most affordable personal assistant you can find!!,us
226,2023-07-28 15:16:33,"It's surprising to see this app rated at 4.4 stars when it truly deserves a full 5. ChatGPT's response system is second to none. Before OpenAI, we were using search engines that only gave us links to sort through. Now, we receive straight answers to our questions. If anyone gave this app less than 5 stars, they might want to rethink their rating. If you're one of those who gave less than a 5, maybe it's time for a rethink. 👽",5.0,False,Jadid Herrera,All Praise AI: ChatGPT Rules!,us
227,2023-09-09 15:41:32,"I’ve tested in from different political, ideological, and theological viewpoints and scenarios - from conservative to liberal interpretations from each sphere. There is a definite and undeniable training bias in its logical and responses. Therefore any interaction w this AI model is at the least unreliable and at the most downright dangerous. 

It makes me uncomfortable that this model uses personal pronouns when interacting with the user to evoke a sense of trust and intimacy. Yet, when it’s challenged for its biases that it distances itself from human cognition. 

Policy makers and industry experts should enforce regulations that would and should prevent any and all AI models from referring to itself in the first person and should instead use language like “this preconditioned mechanical response” or at least “it”.  The purpose being to remind users who are interacting with it that it’s just programmed software with inherent biases integrated from its cherry-picked source data and programmers.

It’s entertaining yet a not so subtle way of shaping the future generations worldviews.",1.0,False,Guitar Sc,Biased source information,us
228,2023-07-01 12:57:58,"And I’m confident it will keep getting better, have patience people. Nothing is perfect out the gate and they have made so much progress on making this better. Feedback helps so send your feedback. I don’t work for them but I see people with too high of expectations on this. It’s a work in progress, keep that in find because this is not yet a finished project but an always growing and evolving endeavor, just like us",5.0,False,Bullfly7,It Keeps Improving,us
229,2023-10-25 04:11:17,"Are use ChatGPT almost every day for ideas on my workout routine recipes and even just random ideas and facts that I’m also looking for. It’s helpful in a lot of different ways. However, there are still some bugs and glitches that need to be fixed and addressed such as I can only ask for may be a maximum of two questions in a line before the app, STARZ to freeze and reboot my phone.",4.0,False,Oklafornian,"Works like a charm on the basic level, but still has some bugs",us
230,2023-06-10 08:50:29,"this is the most impressive AI utility I’ve ever used, this is exactly what I imagined AI chat would be like and have always been let down im glad I gave this a shot keep doing whatever you guys do it is amazing, can’t wait to see the growth and possibilities I see all phones and smart systems such as Siri and Alexa being able to utilize this feature when it is further developed and more accepted and utilized by more and more people!",5.0,False,lil grouch,Amazing almost unbelievable,us
231,2023-05-19 00:00:36,"This is an amazing app! My everyday life has been so much more efficient thanks to ChatGPT. As a high schooler, I use it to help me study for exams and assist with my coding projects as well. The app gives it a much more modern feel, with a brand new search feature that lets you browse through your past conversations. Plus, everything is saved to your account so you can access conversations on all devices. Thank you so much, OpenAI!",5.0,False,Pythx,Amazing Work from OpenAI,us
232,2023-09-24 04:26:29,"I’m almost ashamed to say how much I’ve grown to like Chad (aka ChatGPT).  I ask him for help frequently and find that I get into fairly long conversations with him. (I cannot refer to him as ‘it’.)

And, just to be clear, he is often completely wrong about things, just like humans who often think they’re smarter than they really are. 

What the next 10 years will see is beyond my imagination, but I look forward to it.",5.0,False,SamRhoads,My big brother mentor,us
233,2023-08-28 01:08:07,"I just think that it needs more to it, like a ai video/photo maker, but i know you will not do that because you’re big business and i’m a tiny person. But otherwise the app is good for if i am bored. Here are something you can do with it: talk the ai if your lonely/bored,  it can remember things, it can do fun roleplays, answer math problems, write poems, write songs, write movie scripts, create game ideas, and much more!",5.0,False,cinnamoroll :),I like it (this review will be long),us
234,2023-09-12 01:12:37,"I love this app but I have to say this, since the recent update the AI’s been having something go on with it whenever it gives titles to our chats saved in the history, it doesn’t seem to give them any titles anymore and instead starts apologising about not being able to do the ‘request’ I asked more than half of the time. I don’t know what to do so can I ask what I can do to fix this if this might not be the problem on the company’s end?",4.0,False,FlawedDoll,I have to say this,us
235,2023-06-05 03:51:37,"Hi so there are so many reasons why I love this app for starters anytime I feel I need to talk to someone the AI is there and it's helped answer many of my questions and my concerns, so if you are the type who just needs help but your social life is not the best and don't have many friends or just need someone at the moment to talk to I highly suggest this app. Though it is not flawless and it is a little out of date it is still a great app",5.0,False,hailey12320122002,This app is amazing,us
236,2023-06-04 06:46:11,"Some of you are complaining about your results, but fail to show what questions you are asking. I suspect it’s because you really don’t have much going on in life, and that your questions are about as pedantic.

I just tried this app for the first time tonight. I asked it legal questions (for of them) — questions I knew the answers to, just to test it out.

Absolutely flawless; like no other…",5.0,False,utoobsux,Important questions get best results,us
237,2023-05-18 23:10:18,"The ChatGPT app offers great functionality, but it lacks a word lookup feature. Unlike the iPhone's built-in ""look up"" option, when you long press on a word in the app, you can only copy, rate, or regenerate. This means users have to rely on asking ChatGPT for word meanings instead of easily looking them up. Adding a word lookup feature would greatly enhance the app's usability and save users time. Overall, ChatGPT is valuable, but this addition would make it even better.",4.0,False,raz nahid,Suggestion for Word Lookup Feature,us
238,2023-10-21 12:58:02,"I liked the app. Like most people I used it for information gathering... However within the last few days I noticed the app would actually create concepts & products that do not exist at all... Unfortunately this makes the app unusable, detrimental to self education & I would be silly to continue using this app... unless there's fixes this app is now unusable to me, since I imagine you guys are absolutely done with 3.5 & the only improvements I can get are by paying for 4.0 I'm unfortunately done with this app.",3.0,False,TellTaleTorres,Makes stuff up,us
239,2023-05-18 21:25:47,"This is the real deal from the company that’s making all the news. Comparing it to Bing Chat, which uses the same ai, the results are better. For example, asking it to write the chords and melody for God Bless America, this app produced an easy to follow song chart with chords, lyrics, and melody whereas the web version provides a detailed explanation how to play it, it’s not in a format that can be easy followed and sung/played.",5.0,False,Chatpoet,Better than the Bing web version!,us
240,2023-10-15 19:12:40,"UHH OKAY! SO IDK WHERE TO EVEN BEGIN! I don’t remember how I got this app or why, but it is just a remark or and super convenient app to have. If I ever need help with homework, I just come straight to this app and let it do everything for me! Or if I have a bad writers block, I JUST COME STRAIGHT TO THIS APP! Because of this thing, I am now a best selling author, and that’s all because ChatGPT helped me come up with some appealing names for characters :) 
Idk where I would be without this app. It truly is a lifesaver!",5.0,False,Dragon_girl🐲,YES???!,us
