,date,review,rating,isEdited,userName,title,country
86,2023-10-07 21:41:24,"I work in IT software development so to see AI start to come into mainstream is amazing. 

I still won’t forget the simulated artificial intelligence program I wrote in 6th grade in Quick Basic on my Mom’s black and white 486 IBM Thinkpad for the science fair. I wanted to see if the kids could tell if it was a person or a computer. Of course it was just a bunch of strings with very pointed questions to derive particular answers. Being in a small town in NC of less than 5000 people, they were not forward thinking. Let’s just say I didn’t make it to the science fair but the kid who compared tide, all and gain did… 

My biggest suggestion is to always remember AI is only as good as the information you put into it. So make sure you aren’t using incorrect data and always double check everything. 

What I would have to ask OpenAI would be if people just started bombarding chatgpt with incorrect information and fake websites can that slip into data chatgpt pulls from? I mean are we’re banking on if it’s on the web it has to be true? Kinda like Robinhood and Gamestop.",5.0,False,Firefly975,It keeps getting better…,us
87,2023-05-23 12:58:18,"Please consider adding the following functionalities:

On the iOS app:
- add a way to send pictures, and have ChatGPT users with access to GPT4 to interface and chat about pictures. 
- ability to see history + a way to delete any previous conversation by sliding it to delete. 
-plug-in access
-ability to interface with other iOS apps
-iMessage widget

On the web app:
- located on the history bar, a way to slide on a past conversation to reveal a trash can to delete, rather than clicking on the message, opening it, then deleting it.
- ability to interface with pictures and PDFs that you have stored on your local PC.
- ability to toggle different modes related to the model (like entertainment, precise, educational, etc)

Plug-in improvements:
- ability to filter through the newest ones, from the date they were added to. You can do this now but it doesn’t seem to be accurate. 
-ability to see a description of plug-ins on the mobile web app
-browsing plug in fails to click and fails to read often.",5.0,False,PUBGTOOMANYBOTS,General feed back and UI Improvements,us
88,2023-07-27 18:33:20,"Review:
I had high hopes for the ChatGPT app, but unfortunately, my experience has been quite underwhelming. While the concept of an AI language model is intriguing, the execution falls short in several areas.

Firstly, the app’s performance is inconsistent. Sometimes it responds promptly, but other times it lags or fails to understand my queries, leading to frustrating interactions.

Secondly, the range of topics the AI can handle is limited. It struggles with more complex or specialized subjects, making it less useful for in-depth discussions or research.

Additionally, the lack of customization options is disappointing. It would be great to have the ability to fine-tune the AI’s responses to better suit individual preferences and needs.

Lastly, there are occasional inaccuracies in the information provided. While I understand that no AI is perfect, relying on potentially incorrect information can be problematic.

In conclusion, the ChatGPT app has potential, but it requires significant improvements to be truly valuable. I hope the developers take these concerns into account and work towards enhancing the app’s performance and versatility.

(Note: This review is fictional and represents the perspective of a dissatisfied user. Actual user experiences may vary.)",2.0,False,nominal_saboteur,Title: “Disappointing Experience - Needs Improvement”,us
89,2023-05-24 06:26:08,"I'm also a visually impaired user who relies on the VoiceOver screen reader built into iOS.
I'm generally impressed by the level of accessibility compared to the OpenAI website, but there's one area where improvement could be made: it doesn't seem possible to change the GPT model using VoiceOver. I've tapped multiple times on the model buttons at the top of the screen, but the model doesn't seem to change from 3.5 to 4. I've even tried to change this setting on the website in the hope that it withd carry over to the mobile app, but without success.
Mostly, though, I'm happy with the app. If the model access issue could be fixed, it would have received a 5-star review from me.",4.0,False,David Hathaway,Almost Completely Accessible,us
90,2023-05-19 13:34:56,"Ever since its debut, I've been making good use of ChatGPT for everything from software engineering to baking, and even just for general advice or information. It's an incredibly useful tool that promptly provides answers.

However, it does have its quirks. At times, it can present inaccuracies with confidence, which can be hard to spot. Plus, during extended interactions, it might lose track of the context. This issue can even arise during brief exchanges when you'd expect it to maintain context. A helpful tip here is to frame your queries in a way that improves context comprehension, limiting these drawbacks.

There's a subscription for ChatGPT-4, which I believe is well worth the cost. It offers detailed explanations in response to queries. The response time may be slower, especially during high-traffic periods, but that's more an issue with the API than the service itself.

In summary, I'd highly recommend giving ChatGPT a try. It's currently the top performer in its field, and using it now will only better prepare you for future developments in this kind of technology.",5.0,False,Jacobthepic,ChatGPT is worth it.,us
91,2023-09-14 03:52:17,It’s good and all after reading bad reviews I think my self they have terrible phones mine made it through the process I have IOS 16.6.1 and later enough I’m about to get 15 when it comes out but at least there’s some boomers in the world and it’s easy for me to use this app u have to look the easy way not the hard way and it’s really good for doing my home work because Puerto Rico it’s not easy work since u can’t find the answers in the book and even though I’m not a nerd just looking the easy way but I’m smart what people is and know peoples problems even though I’m 16 I shouldn’t be in the adult side but I learned everything,5.0,False,tyoFpkpYUx,My opinion,us
92,2023-10-10 04:03:10,"ChatGPT has been instrumental in helping me dive deeper into my interests. While it’s tempting to use such tech to instantly find answers, there’s real value in restraint. Kind of like the honor system we had with textbooks—you know, not jumping straight to the answers at the back?

With ChatGPT, I can get help on crafting a top-notch resume, solving a programming puzzle, or articulating a thought. But the true beauty? It’s in collaborating with it. Refining my initial thoughts and using the platform to build upon them. That’s where I think ChatGPT truly stands out.

Huge shoutout to the developers, scientists, and the rest of the team behind it. You’ve done something special here.",5.0,False,Rivera.Jesus,"Okay, where to start?",us
93,2023-05-18 22:19:41,"I’m genuinely thrilled with ChatGPT’s iOS debut. Despite a few minor bugs during stress tests, the native home provides a dynamic, minimalist aesthetic that I appreciate. The haptics enhance my connection with this handy assistant, while the new voice search feature greatly improves accessibility.

However, as a dyslexic user, I would suggest adding a simple “read” feature to further enhance accessibility. 

Also, the “select text” option requiring an extra tap feels slightly cumbersome. A more intuitive approach could be implementing a “tap and drag” for text selection and a “tap and hold” for the context menu. Looking forward to future refinements!",5.0,False,Ryan@F64,Companion in My Pocket,us
94,2023-07-23 21:13:57,"I’m not exactly sure why the app and the desktop version are so much different in terms of quality and detail in the responses provided when you ask a question, but they are indeed, very, very different. I have also noticed that in the past month or so both versions seem to be offering far simpler and less useful answers than previously. ChatGPT used to give what amounted to, basically, Wikipedia entry kind of answers, no matter what the question, so it was not very helpful. At least it did try to take some kind of factual stance, sifting through all of its information. Just the way it presented the info was a little ridiculous. But now, the answers are so general, so superficial that they are almost entirely useless. If AI is going to take over the world, it’s not doing it with ChatGPT. useless.",2.0,False,gHRew!36,Desktop is much better,us
95,2023-10-07 21:08:35,This app has allowed me to build my business and I was able to sell two contracts in two weeks that went for 5k each.  This app makes things efficient in a way I never thought possible.  I am able to be more creative and productive because of it.  When I’m having a creative block I ask this all for ideas and it delivers in a way that is almost scary in how accurate it is.  I was not a fan of AI at first.  But this app has changed my mind all the way.  This software is amazing.  Thank you for creating it and allowing me to use it.  You are helping to become the best version of myself.,5.0,False,ReelProductions NEO,Beyond phenomenal,us
96,2023-10-10 23:41:49,"as a software developer, gpt4 makes me feel like i can execute any idea i come up with. it’s far from perfect, but i am getting more than my money’s worth paying for plus.

the iOS app (on iPad) has become my preferred method of using ChatGPT due in large part to the fact that the website version performs incredibly poorly after you’ve been using a chat for a while. the tab becomes very unresponsive, huge delays to activate the text entry field. i’ve tried safari, chrome and firefox. it’s a problem on all of them.

anyway, back to this app. generally i like it a lot and i’ve been very happy with the performance, but i have on major complaint: it really need a a way to set narrower margins on the iPad. looking at a long response where the text goes from edge to edge of my 12.9” iPad Pro’s screen is not a good experience. i deal with it by using Stage Manager and narrowing the GPT window, but i’d prefer to not need to do that. please get a designer in the room w the devs! lol.

ok plz don’t end the world by creating some malevolent superintellgience. kthxbai",4.0,False,freqout,incredibly useful for software development,us
97,2023-09-12 04:54:14,"I use ChatGPT for everything I work on, it has helped me to organize my thoughts when trying to explain something unexplainable, it has helped me explain medical issues and the effect my unknown illnesses have had in my life, it helps me prove my points when it comes to try to make sense of things that are squared or ambiguos, I use it for my legal needs which are very demanding, for content writing for books, websites, emails, etc. it’s an excellent ally for entrepreneurs, teachers, doctors, engineers, i don’t see anyone that could not benefit from it. I don’t get how some are afraid of AI of it can make the world a better unbiased and objective place.",5.0,False,Nickzap87,Best tool ever,us
98,2023-09-27 02:48:06,My 2 pesos (ha!  Press 1 for spanish AND 2 for English.. UGH!  G Wash rollin over in his grave!). Gov oversight is totally needed on this HSDAI platform (Highly superior digital artificial intelligence platform) cuz it could be used in a destructive fashion to US critical infrastructure and our Great American citizens!!!  Thats the definition of why gov has oversight for these things. The REAL problem is that other nations/countries dont have this “social/moral/ethical” responsibility as part of their dna/code. THATS the global issue. Lets go NATO!  Everyone put in an EQUAL amt of money to do whats right for the free world. Yes - i said EVERYONE put in an EQUAL amount!  (Apparently a new concept?  Really?!). LFG.,5.0,False,Am I Wrong? Nope!,GPT is bangin’. Too powerful for avg user!  Proceed with caution folks!,us
99,2023-07-06 19:57:11,"I got this app because I saw someone ask Ai to make a morning routine for them. I tried this with my Snapchat Ai, but it was very vague. So, I downloaded this app and Ai asked me about my goals and own personal routine to make me a more personalized daily routine. I gave it some information (don’t overshare because you don’t want your personal information out there), and it made a huge routine taking into consideration everything I told it. I am in absolute shock. I downloaded this app 10 minutes ago yet I think you should get it as a way to help you, not harm you. Just make sure you’re using it wisely.",5.0,False,kittystar2010,get it to get your life together,us
100,2023-05-20 00:11:29,"I’ve been using chatGPT for a little over a month now. As much as this new tech already is and will continue to be disruptive to all of our lives, it also can provide a tremendous benefit. I consider myself well versed in the use of search engines, and with the way SEO has dominated search it feels more inaccessible to be learn new things than it used to. 

Since I started using chatGPT as a tool I’ve picked up new skills that I’m actively using at work. It’s helped me fix things around the house. It’s improved my relationships and my writing as a feed back tool. It’s hard to understate how impactful it’s been.

I also want to say shout out to the developers, I made mention of several issues I had with the web application on mobile that made the app extremely challenging for me to use for extended periods that have been addressed within the new iOS application. 

I’ll likely add to this later, but excited and hopeful for now! Excited to see what this will all herald!",5.0,False,RayzaSunshine,Day 1 - let’s see where this thing takes us,us
101,2023-09-09 01:30:36,"I've been using the ChatGPT app for a while, and it's been incredibly helpful. The AI's responses are on point, and it's a fantastic tool for answering questions and getting information.

However, there's one feature I'd love to see added: a built-in ""Read the Response"" option. Currently, I have to select the response and use my device's text-to-speech function, which can be a bit cumbersome. Having this feature native to the app would make it even more user-friendly and accessible.

I believe many users would benefit from this addition, especially those who might have visual impairments or prefer to listen to responses while on the go. It would enhance the overall user experience and make the app even more versatile.

Please consider adding this feature in a future update. It would take an already great app to the next level. Thank you for your hard work and continuous improvements!

P.S: this review was written by the ChatGPT app.",5.0,False,Fereidun,"Great App, but Needs a ""Read the Response"" Feature",us
102,2023-10-15 06:16:02,"EDIT: Now appears to be much more stable. Some features can be improved/added especially around managing the chats, but I am sure it's in the queue. Groundbreaking technology.

It's unbelievable how crappy this all is. Since, last two updates it constantly freezes when you reactivate it from the background which forces you to restart the app. Unbelievable. This is plain obvious and it makes you question what their testing process is. It takes like 3 seconds to see this bug, which they cannot fix for the last two updates. One star. Irritating.",5.0,False,TB Developers,Indispensable,us
103,2023-10-26 15:02:52,"Thank you for making this excellent tool, particularly for academic use. However, after several months of usage, I would like to offer some feedback. As a university student, I believe ChatGPT has immense potential to enhance its ability to understand, explain, and solve mathematical and physics concepts and problems. While the current state is commendable, there is room for improvement in terms of accuracy. Additionally, it would be incredibly beneficial if the application could render mathematical equations and expressions seamlessly. Your efforts in this direction would be greatly appreciated.",5.0,False,needmoresleep!!,Amazing app but some advice,us
104,2023-08-13 23:09:38,There’s a nasty “look up” bug on iOS 16.6. When you select a word on something you’re typing or something Chatgpt spits out and tap on “look up” when you finally tap on the “x” button to close the system view persists and the only way to get out is to force shut the app down. You lose anything you’ve already typed and haven’t submitted. Although if it’s an existing conversation what you do is go to the home page and back until the app crashes and then go to history and then reopen that covno and now what you typed persisted. This is so annoying. I don’t see a way to report a bug on the app. I’m trying out Chatgpt plus for a month and it’s good except for this nasty iOS specific bug,3.0,False,pqsk,Nasty “Look Up” Bug iOS 16.6,us
105,2023-07-23 03:05:25,"This app is just inaccurate. I asked it three basic questions like: what were the three world champions who held the title longest?, What is the best opening by black in a king’s pawn chess game?, and a math question.  These questions had clear, known fact answers.  It got the facts wrong. This app will not be replacing google anytime soon. It’s more of a party trick type of app to show that it can give answers in a conversational way, than that it can hold a factually accurate conversation.  The glitches in the app have been referred to as hallucinations. This app can be relied on to hallucinate and give wrong information. The answers that it gives are actually funny sometimes. But the app is touting itself as this colossal new breakthrough in artificial intelligence.  It is better to describe it as artificial inaccuracy.  There are many fake reviews on here. They greatly exaggerate.",1.0,False,Daniel77884422,‼️ Bad AI.,us
106,2023-07-11 14:14:30,"As an avid user of both the web-based version and the app, I must say that the web-based version surpasses the app in several aspects. The web interface offers a more seamless and user-friendly experience, with a wider range of features easily accessible. Navigating through the web-based version feels smoother and more intuitive, allowing for efficient interaction with the platform. Additionally, the web version benefits from regular updates and improvements, making it more reliable and up-to-date compared to the app. While the app is functional, I highly recommend using the web-based version for a superior overall experience.",3.0,False,Fergusonsamuel,Web based version is better than this app,us
107,2023-05-19 05:59:11,"After installing the very first release of the iOS app today, It performs almost identically to the Safari browser version on iOS, plus some optional haptic feedback. On iPadOS, it looks like a giant iPhone screen. As far as I can tell, it has a serious web browsing bug:

On the browser, I can initiate a GPT-4 session with web browsing. ￼On the app, I can open a previously-saved GPT-4 session with web browsing that I initiated on the browser, and continue the session from the iOS app with web browsing. However, I am unable to initiate a new GPT-4 session with web browsing from the iOS app. If anyone can, let me know. ￼Please fix, thanks!",4.0,False,Flywithchopstick,First version has web browsing bug,us
108,2023-05-26 23:43:59,"Okay, I'm using OpenAI's app itself to dictate this review. So, how well it transcribes what I dictate will in itself reflect just how good the app is in transcribing dictation. As you know, with Siri you have to punctuate explicitly, but with OpenAI's app, which uses Whisper, I believe, it automatically punctuates nearly flawlessly. The only reason I didn't give the app a full 5 stars is because it lacks just a little bit in its ability to format relative to the web app. So, when it can output in a better formatted way that approaches what the web interface can do, then I will raise it to 5 stars. Okay, like I said, this was completely transcribed with OpenAI's app.",4.0,False,Oopiwapoc,Transcription and punctuation is nearly flawless!,us
109,2023-10-01 15:51:50,"The app on my phone and the app on my computer work flawlessly. This has increased my productivity time by about 150%. It also writes way better than I do. In fact, I will give example in this review alone. I will have it rewrite everything that I am writing right now.

I'm delighted to leave a positive online review for this app! Both the mobile and computer versions run flawlessly, significantly boosting my productivity by approximately 150%. The writing capabilities of this app are truly remarkable; it consistently outperforms my own writing skills. This app has become an indispensable tool in my daily routine!",5.0,False,Jrizza_13,Awesome,us
110,2023-09-19 22:44:55,"ChatGPT is an exceptional AI language model that has proven to be incredibly versatile and useful. Its ability to generate coherent and contextually relevant responses across a wide range of topics is truly impressive. Whether I need assistance with research, creative writing, or just engaging in casual conversation, ChatGPT consistently delivers. Its knowledge base is extensive, and it can adapt to different writing styles and tones, making it a valuable tool for various tasks. The interface is user-friendly and accessible, making it easy to interact with. Overall, ChatGPT has become an indispensable resource that enhances my productivity and creativity. Highly recommended!",5.0,False,Mothekid123,Why ChatGPT is good,us
111,2023-10-06 17:16:35,"For things I am curious about, I used to do a search and spend a lot of time to learn about something. Most of the time, multiple searches were involved. 
With ChatGPT, I can ask at least one well formatted question and get a response which satisfies my curiosity. Follow-up questions are needed at times but it is still a time saver.
I would compare this to going to an Internet forum or Reddit and asking a question, wait for replies and then ask follow-up questions. This can take hours to days to get to a good understanding of a topic or how to do something.
ChatGPT saves time!",5.0,False,TheAvidListener,Use ChatGPT almost daily,us
112,2023-09-28 00:48:37,"I can see using the new voice feature to talk back-and-forth to GPT a lot at night when you’re sick of typing and just want to passively learn. The problem with that is the animations are distractingly white in night mode
 
Setting the UI to night mode, there are still the white visual blobs in the chat UI to make it seem cool or more humanlike as GPT “speaks.” Please allow us to disable the animations, or at least set that part to dark grey. I promise to remove the stupid siren emoji. 

Other than that, phenomenal. This is groundbreaking and the start of a new computing era.",5.0,False,capedape,"🚨 New voice feature is great, UI has a flaw",us
113,2023-10-05 09:15:48,"Chatgpt 3.5 spends 2/3 of every response preaching nonsense that nobody asked. Chatgpt 4 is noticeably better but still not worth the price unless you need it for a job. 

I wish there was an “im not braindead” setting that disabled all of the nonsense wordy responses spending 500 words describing that you should consult every expert of every field before asking for a smoothie recipe. I wish we lived in a world that openai thinks we live in where everyone can just contact an expert of any niche field to get real time personalized advice for every little decision we make. That is what chatgpt is supposed to be for, and any reasonable person could use the service this way while being wary of hallucinations, but openai caters to the dumbest 10% of society at the expense of everyone else.",2.0,False,Afroninja1999===,App keeps getting worse,us
114,2023-07-08 17:16:00,"I love the app and use it daily. There is one bug I’ve found. When you go to share a chat, the app will freeze after sharing, requiring a close and restart to get going again. I’ve tried hitting cancel after sharing, but this also does not bring you back to the app 
A feature request: Perhaps I can’t quite find the trick, but is there a way to copy as text the entire chat session to copy or share into Ulysses or Notes?  Currently I can only copy a prompt at a time in a single chat session or port out a link. 
I’m a subscriber. Your app has brought new life to my work as a writer. I use the app as muse, editor and writing companion.",4.0,False,Scottyfalls,Great app,us
115,2023-06-18 00:01:16,"This app so close to perfection.

There’s one feature that I dearly miss in the app, and that’s the ability to edit responses. The editing feature in the browser version, that also allows you to switch to different prompts in the same conversation, has been a lifesaver on numerous occasions, as it allows me to refine and perfect my dialogues without starting from scratch. It took me by surprise finding out it wasn’t available. 

I hope OpenAI and the developers take into account user feedback and consider incorporating the editing functionality in future updates. With that addition, the app would truly be perfect in every way.",4.0,False,NasTheOriginal,Editing Responses,us
116,2023-09-29 05:29:24,"This tool is beyond invention of the internet, Industrial Revolution, the wheel, heck maybe even fire. Using it all day every day. Knocking it to three stars only due to bug fixes needed. Developers: I’m a paid gpt-4 subscriber. The toggle to browse feature does not even show up under my settings>beta>browsing (or anywhere for that matter) on desktop OR mobile. I have logged off/on, uninstalled etc, still missing. Tech support keeps sending me bot responses that have absolutely nothing to do with my challenge, even after continued corrections, replies, submissions. New vision/sound not yet showing either. Please help, we love you otherwise but this is maddening!",3.0,False,AliMAppsReviews,Infinite potential- still buggy,us
117,2023-09-24 21:47:54,"ChatGPT is an amazing resource. I don’t know where to begin. Time and insight are two words that come immediately into my mind. Its insights are wise, very useful.
   As I consider the infinite range of its Information and judgment, my gut feeling is that it will save me time. At seventy two, time is most valuable and precious.
   Its ability to take in this infinite detail, and give practical opinions and options based on these particulars, is nothing short of godlike. 
   When all has been “considered” though, people realize they have to make their own decisions, and thus take responsibility for them.",5.0,False,Zentrist27,Gratitude for ChatGPT,us
118,2023-10-27 06:18:11,"Saving chat history is not ideal for privacy and something I want to avoid. However, the iPhone app is poorly designed (or maliciously designed) so that choosing not to save chat history makes it incredibly difficult to use. Clicking anything - trying to scroll up to see past messages *within* a conversation, slightly swiping left or right, pretty much touching *anything* other than the keyboard - immediately wipes the history. It is practically impossible to carry on a single extended conversation as a result. The LLMs are great of course, but I can't help but suspect they are intentionally designing the app this way to get people to share their data, which is quite problematic in my opinion.",2.0,False,squeamer,Almost unusable without chat history,us
119,2023-10-08 19:07:46,"It’s a good application, but I’ve noticed that if I keep my chat history off, and then put the app in the background; when I reopen the app it completely removes my conversation. This wasn’t happening before and now multitasking isn’t really doable. I hope you guys are able to address this issue. Other than that the app is a good tool.

I will say though, it does seem to be a bit biased towards modern day popular concepts, rather than simply speaking the neutral truth. The app also apologizes way too much, and constantly reminds you to consult a professional as if we as human beings don’t know this already. These issues do hinder the ability to enjoy the experience to its fullest.",3.0,False,Norton890,It’s a good app but…,us
120,2023-05-19 03:34:58,Love the UI design of this app. So clean but practical. Didnt like downloading the knock off apps becuase they made you pay or either annoying ads and so what I did is just made a widget of the website on my home page for easy access. Was working fine but this app is just more official and elegant. For now will still use google to do deep research but whenever I have just any random question that needs a simple answer and not a bunch of articles I’m always going to gpt first. Thanks guys. Been waiting patiently for you guys to put out an app. Recommend this app to my siblings,5.0,False,Mr.DopeMan💵💸💰,Less is more,us
121,2023-07-25 16:40:35,"No frill user interface gets the job done. Lacks some of the fancy functions of the third party apps but at it’s core, it does what ChatGPT does best. 

The app itself needs some bugs worked out. The main one that continues to be a headache is scroll position isn’t stored when you switch from the app to another app. You have to scroll all the way back down to continue conversing. With long back and forth this can be a real pain in the …

As far as ChatGPT’s accuracy, I found it to be more miss than hit, lately. Even simple things have to be meticulously asked. And when it annoying says, “Apologies”, before each correction is not necessary. I’d much rather see an inclusion of why it understood incorrectly.  So that I can improve communication on my end. Perhaps I don’t ask certain things exactly the way needed to get the results, I’m after. 

So instead of “appologies, 2+2 is 4.” I’d rather see “2+2=4. I misunderstood when you said add two numbers, that you were not specifically meaning the numbers 2 and 2.”

See how much more helpful that is.",3.0,False,Jgman100,Minimum works pretty well here.,us
122,2023-07-04 17:40:48,"I was billed $20 for an OpenAICHATGPT subscription. I do not remember purchasing this and I don’t know what it is. I assume that it’s some sort of chat technology. The website has information on contacting Support about errant billing, but the process requires using the Chat Widget which ironically is terrifically useless, it’s not a chat at all, but simply a glorified FAQ. It’s also entirely incongruent with the instructions for contacting Billing Support written by Michael Schade. I’ve tried logging in, but no password I might’ve used works, and when I use the, “forgot your password“ function, no email is ever sent (yes, I checked junk mail). I’ve done more than my part to attempt to contact OpenAI with no success. Hopefully this will prompt someone there to contact me. In lieu of that the only recourse left to me is to contact my bank.",1.0,False,Nightowl4272,"Billed $20, never purchased",us
123,2023-10-21 02:08:06,I have a new apple update this supposed to be 5 stars incase it didnt work. Anyways its really good no ads if it did i would probably uninstall but i hate theres only 35 per hour i wont really care if its per 30 minutes ill sometimes like get a rpg game going but then in the middle “you have reached our limit of messages per hour” its a bit annoying cause it costs i think 20$ a month for chat got 4 which makes the limit 50 so yeah i just really want the limit increased or time in between shorter other than that its super helpful,5.0,False,spinny_skeppy,Very good one thing though,us
124,2023-09-24 21:09:52,"chatgpt could answer the questions no one else could. which enabled me to understand, convey, and emphasize just about anything i learned from it.

for example, a common essay question within my college application: “who has most impacted your life and why?” story short— i couldn’t understand the time-frame of the question. i asked ChatGPT if it meant past, present or future, and responded, “it’s a broad question that you can answer either way.”

my teeny tiny brain could never have put together the concept w/o this software. to a degree, this app as well. thank u all.",5.0,False,Zamasu/😍😍😍😍BB,thank u all,us
125,2023-09-08 17:42:13,"I am a fiction writer, and have enjoyed using ChatGPT to help organize my story elements and stimulate creativity. Although its story text leaves something to be desired, I don’t want it to replace my own writing process. It serves as an excellent assistant to float ideas and try out possibilities, extending them into plausible descriptions. For instance, I had ChatGPT help me model the size and population of a self-sustaining early medieval town, and was happy enough with the results to incorporate them into my work. Overall, I believe that this tool has made my writing easier and better.",5.0,False,Isearn,The app serves as a valuable writing assistant,us
126,2023-05-24 14:59:47,"Currently I have a ton of conversations so having a search function is very useful. However, one problem is that the search function only looks as far back as the conversations you’ve loaded by scrolling down through them. So if you want to search through all of your conversations you have to scroll down, wait for a handful to load, scroll down, wait for a handful to load, scroll down, etc over and over until you’ve loaded everything, then searching keywords will finally include those conversations in the results.

If this was fixed as well as a way to organize conversations this would be an amazing app.",3.0,False,Adam Yazji,Search needs fixing,us
127,2023-05-20 07:13:58,"Title: A Great Companion, Though Lacks Full Web Features

Review: I'm really enjoying the ChatGPT app. The AI is impressive and handles a wide array of topics adeptly. It's my go-to resource for quick queries, brainstorming sessions, and even some deeper philosophical discussions. The app's design is sleek, intuitive, and the user experience is overall quite seamless, making it easy to navigate and use on a day-to-day basis. 

However, while the app is great for on-the-go conversations, it doesn't fully replicate the breadth of the web version's capabilities. Some features like adjusting the AI's behavior or exporting conversations are notably absent. These features, when integrated, could greatly enhance the app's utility and align it more closely with the web version.

In spite of these minor drawbacks, the ChatGPT app is a remarkable feat of technology that showcases the capabilities of AI. I'm giving it a solid four stars, and I'm looking forward to future updates where hopefully the developers will bridge the gap between the app and the web version.",4.0,False,This Game is Great,The following review was written by GPT-4,us
128,2023-06-10 02:16:43,"It’s me again, back for another review reveal!

1. Overall, the existence of this app is as logical as a stubborn unicorn…
2. It not only offers a 0% improvement, change, or addition to features…
3. But it also takes them away
4. Spoiler alert! it also generously REMOVES every feature you need, such as:

- A clear menu affordance (it’s sort of a fun game to try and find it now ;), 
- Ability to search chats
- Ability to search plugins
- Ability to edit previous prompts and correct the Ai
- Ability to add feedback
- Ability to know you can add feedback (another Easter egg)
- Ability to install plugins
- Affordance that plugins exist 
- Affordance that plugins exist and are actually being used
- Any account control

Saved the last for best: the mobile version is identical, except that it’s not deliberately missing features that force you to switch back and forth to another identical but much more pointless build.

I’m utterly baffled by the existence of this thing. More so by how an ‘intelligence’ powered company all agreed on that same decision to deliberately make something without the existence of purpose.",2.0,False,MaskedVillain,Proof that monkeys evolved from humans.,us
129,2023-05-23 20:42:11,"I've been thoroughly impressed with the ChatGPT mobile app. As a blind user, the haptic feedback is a standout feature for me, providing real-time tactile cues as the text generates, progresses, and finishes. This level of sensory detail is more than just user-friendly—it's truly inclusive, making the app engaging and accessible.

The conversational AI is incredibly intelligent, providing comprehensive and accurate responses to a wide variety of topics. It's like having a personal assistant at your fingertips, always available to respond.

While I appreciate that plugin support is available on the web version, I would love to see this functionality extended to the mobile app as well. Having the ability to integrate other services and tools directly within the app would add an additional layer of convenience and productivity.

Thank you to the OpenAI team for developing such a thoughtful and inclusive tool. I'm excited to see how the app will continue to evolve in the future.",4.0,False,Quinton Williams's,"Love the app, i's inclusive design but hope to eventually see plugin support?",us
130,2023-09-27 18:04:45,"I absolutely love the ChatGPT iOS app! It has become an integral part of my daily routine as a programmer. The convenience of having quick access to this powerful language model on my mobile device has been a game-changer. However, I believe it's absolutely critical for the app to be made available on the Mac App Store. This would not only enhance its accessibility but also cater to a broader audience, especially developers like myself who work across different platforms. The seamless transition from mobile to desktop would undoubtedly elevate the overall user experience.",4.0,False,wjuTp!fk2zYWGb@6,"ChatGPT iOS App: A Must-Have for Developers, but It Needs a Mac App Store Debut",us
131,2023-09-21 06:18:53,"I'm delighted to share my positive experience with the ChatGPT app on iOS. This app has proven to be an invaluable tool for a wide range of tasks. Its natural language understanding and ability to provide informative and coherent responses are truly impressive. Whether I need assistance with research, creative writing, or simply engaging in a friendly conversation, ChatGPT consistently delivers. The user-friendly interface makes navigation a breeze, and the frequent updates have only improved its capabilities. I highly recommend the ChatGPT app to anyone looking for a versatile and intelligent AI companion. It's a game-changer!",5.0,False,Kungpou.,Love it,us
132,2023-05-19 12:12:22,"No more slogging through fake and scammy apps; It’s about time Open AI released an official app for chatGPT, and the wait was worth it. 

The interface is extremely clean and easy to use. It can sync across multiple devices which is nice when you’re working with it on the fly, but want to capture the outputs on your computer. It has an export function which sends all the data to a link in your account email address, but couldn’t find a quick way to delete all local data (just a delete account option)

It doesn’t seem to currently interface with any plugins, but that may come later. 

Overall, extremely nice job and refreshing that it is (currently) ad-free (though you are technically paying with your data and training efforts). I have a feeling that will change considering the founder of OpenAI announced in the hearings he is not making any money. So enjoy the simplified, as-free app while you can.",5.0,False,Anticrombie,Finally the official chatGPT app,us
133,2023-05-24 21:04:05,"I’ve been using the mobile browser version of chatGTP since it launched, and I’m disappointed in the lack of features on the app that are available already on the browser. There’s no way to edit or change sent chats, there’s no dark mode (unless you toggle it for your entire phone in iOS settings), and there’s no count for how many times you’ve had to revise a sent chat or redo a response. There’s also no option to go back to older responses.

The only good thing about the app over the browser is that it’s prioritized, which means you get faster responses and it will work when the browser is down. 

As someone who uses chatGTP for creative writing help, and usually has to go through multiple revisions of a single prompt, this is really disappointing.",1.0,False,Ancon88,"Faster speeds, Worse UI",us
134,2023-05-20 04:41:31,"I'm delighted to be able to use the ChatGPT for iOS chat application, which is so easy and convenient to stay in touch with colleagues, family and friends.

I really hope the ChatGPT team can launch a Mac version of the client. This will make it easy for me to switch between desktop and mobile devices, improving my productivity and convenience. Similarly, I believe other users will support this suggestion.

In summary, I would like to thank ChatGPT again for developing such an excellent chat application, and I look forward to seeing more updates and developments in the future!",4.0,False,Tony.Wei1983,I hope the ChatGPT team can launch a Mac version of the client.,us
